.WRITER_ID	ghr
424 2818
432 2818
436 2822
445 2830
449 2839
457 2839
457 2843
466 2843
466 2851
466 2843
457 2843
457 2839
449 2839
449 2830
445 2822
436 2818
436 2809
432 2805
424 2797
424 2793
420 2793
420 2784
420 2776
411 2776
411 2772
411 2763
407 2759
407 2751
407 2746
411 2746
420 2746
424 2751
432 2759
436 2759
445 2763
449 2772
457 2772
466 2776
478 2784
483 2793
491 2797
504 2805
512 2809
516 2818
525 2822
529 2830
537 2830
541 2839
550 2839
550 2843
558 2843
562 2851
571 2851
575 2851
575 2843
575 2839
575 2830
575 2822
575 2818
571 2809
571 2805
571 2797
562 2797
562 2793
558 2793
558 2784
550 2784
550 2776
541 2772
537 2772
537 2763
537 2759
541 2763
541 2772
550 2772
558 2776
562 2784
571 2784
575 2793
575 2797
583 2805
588 2809
596 2809
609 2818
617 2822
621 2822
630 2830
634 2830
634 2839
642 2839
646 2839
655 2839
655 2830
655 2822
663 2822
655 2818
655 2809
655 2805
655 2797
655 2793
646 2793
646 2784
646 2776
646 2772
646 2763
655 2759
663 2751
667 2751
676 2751
680 2751
688 2751
693 2751
709 2751
714 2759
722 2763
726 2763
735 2772
739 2776
751 2776
760 2784
768 2797
772 2805
781 2805
781 2809
785 2818
793 2822
793 2830
798 2839
798 2843
798 2851
793 2851
785 2851
781 2851
781 2843
772 2843
772 2839
768 2839
760 2830
751 2822
747 2822
739 2818
739 2809
735 2805
726 2797
726 2793
726 2784
726 2776
726 2772
735 2772
735 2763
739 2763
751 2759
760 2759
768 2751
772 2751
785 2751
793 2751
798 2751
814 2759
819 2759
827 2759
831 2759
840 2759
844 2759
852 2759
861 2763
865 2772
.PEN_UP
.PEN_DOWN
483 2910
478 2914
478 2923
478 2914
478 2923
478 2914
478 2910
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2364 2053
2368 2066
2368 2074
2377 2074
2385 2083
2389 2083
2398 2083
2402 2083
2410 2083
2415 2083
2423 2083
2431 2083
2436 2083
2444 2074
2444 2066
2436 2062
2431 2053
2431 2049
2423 2041
2415 2037
2410 2037
2402 2028
2402 2024
2398 2016
2389 2016
2389 2007
2385 2007
2377 2007
2377 2003
2368 2003
2377 2007
2385 2016
2389 2024
2398 2024
2402 2028
2410 2037
2415 2041
2423 2049
2436 2053
2444 2062
2448 2062
2461 2066
2469 2074
2473 2074
2490 2083
2494 2083
2503 2087
2507 2087
2515 2087
2520 2087
2528 2087
2528 2083
2520 2074
2520 2066
2515 2066
2515 2062
2507 2053
2507 2049
2503 2049
2494 2041
2494 2037
2490 2028
2490 2024
2490 2016
2482 2007
2482 2003
2482 1995
2482 1990
2490 1982
2490 1978
2494 1978
2503 1978
2503 1969
2507 1978
2515 1978
2520 1978
2528 1982
2536 1982
2549 1990
2553 1995
2562 2003
2574 2007
2583 2016
2595 2024
2599 2028
2612 2037
2620 2041
2625 2049
2633 2053
2641 2062
2646 2062
2646 2066
2654 2074
2658 2074
2658 2083
2654 2083
2654 2074
2646 2074
2641 2066
2641 2062
2633 2062
2625 2053
2625 2049
2620 2049
2620 2041
2612 2041
2608 2037
2608 2028
2599 2024
2595 2016
2595 2007
2595 2003
2587 1995
2587 1990
2587 1982
2587 1978
2587 1969
2595 1969
2595 1961
2599 1961
2608 1969
2612 1969
2620 1978
2620 1982
2625 1982
2633 1990
2641 1995
2646 2003
2654 2007
2658 2016
2667 2024
2671 2037
2671 2041
2679 2049
2679 2053
2679 2062
2688 2066
2688 2074
2679 2083
2671 2087
2667 2087
2658 2087
2654 2087
2646 2083
2641 2083
2641 2074
2633 2074
2625 2066
2620 2062
2620 2053
2620 2049
2612 2049
2612 2041
2612 2037
2612 2028
2620 2028
2620 2024
2625 2016
2633 2016
2641 2007
2646 2007
2658 2007
2667 2016
2671 2016
2688 2024
2692 2028
2704 2037
2713 2037
2725 2041
2738 2049
2746 2053
2759 2062
2763 2062
2776 2066
2784 2074
2793 2083
2797 2087
2805 2095
2809 2095
2818 2100
2822 2100
2830 2100
2830 2108
2839 2108
2830 2108
2830 2100
2822 2100
2818 2095
2809 2095
2809 2087
2805 2083
2797 2083
2793 2074
2784 2066
2776 2062
2772 2053
2763 2041
2759 2037
2751 2028
2746 2024
2746 2016
2738 2007
2734 2003
2734 1995
2725 1982
2717 1978
2717 1969
2717 1961
2717 1957
2717 1948
2725 1948
2734 1948
2738 1957
2746 1957
2751 1961
2759 1969
2763 1978
2772 1990
2776 1995
2784 2003
2793 2016
2797 2024
2805 2028
2818 2041
2822 2049
2830 2053
2839 2062
2843 2066
2843 2074
2851 2083
2856 2087
2864 2095
2868 2100
2877 2108
2868 2108
2868 2100
2864 2100
2864 2095
2856 2087
2851 2083
2843 2074
2839 2066
2830 2062
2830 2053
2822 2049
2818 2041
2809 2037
2809 2028
2805 2024
2797 2016
2793 2016
2793 2007
2784 2003
2784 1995
2776 1995
2776 1990
2772 1982
2772 1978
2763 1969
2763 1961
2759 1961
2759 1957
2763 1957
2772 1961
2776 1969
2784 1978
2793 1978
2793 1982
2797 1990
2805 1990
2809 1995
2809 2003
2818 2007
2822 2007
2830 2007
2830 2016
2839 2016
2843 2016
2843 2007
2839 2003
2839 1995
2839 1990
2830 1982
2830 1978
2830 1969
2830 1961
2830 1957
2839 1948
2843 1944
2851 1944
2851 1948
2856 1948
2864 1948
2864 1957
2868 1957
2877 1957
2877 1961
2885 1969
2885 1978
2889 1978
2889 1982
2898 1990
2902 1995
2902 2003
2902 2007
2902 2016
2898 2024
.PEN_UP
.PEN_DOWN
2725 2074
2734 2066
2738 2066
2746 2066
2751 2074
2759 2074
2763 2074
2772 2074
2776 2074
2784 2083
2793 2083
2797 2083
2809 2083
2818 2083
2822 2083
2830 2083
2839 2083
2843 2083
2851 2083
2856 2083
2864 2083
.PEN_UP
.PEN_DOWN
2889 1969
2885 1978
2885 1982
2889 1982
2898 1982
2902 1990
2910 1990
2910 1995
2914 1995
2914 2003
2923 2007
2927 2007
2927 2016
2935 2016
2935 2024
2944 2028
2944 2037
2948 2037
2948 2041
2948 2049
2944 2049
2944 2041
2935 2041
2927 2041
2927 2037
2923 2037
2923 2028
2914 2024
2910 2016
2910 2007
2902 2003
2902 1995
2902 1990
2898 1990
2898 1982
2898 1978
2898 1969
2898 1961
2902 1957
2910 1957
2914 1961
2923 1961
2927 1961
2935 1969
2944 1978
2948 1982
2956 1990
2961 1990
2969 1995
2973 1995
2982 2003
2990 2007
2994 2007
3003 2016
3007 2024
3015 2024
3015 2028
3019 2028
3019 2037
3028 2037
3028 2028
3036 2028
3036 2024
3036 2016
3036 2007
3028 2007
3028 2003
3028 1995
3019 1995
3019 1990
3015 1982
3007 1978
3003 1969
2994 1969
2994 1961
2990 1961
2994 1969
3003 1978
3007 1982
3015 1990
3019 1995
3028 1995
3036 2003
3036 2007
3040 2007
3049 2007
3053 2016
3061 2024
3066 2024
3074 2024
3078 2028
3087 2028
3095 2028
3095 2024
3095 2016
3095 2007
3095 2003
3087 2003
3087 1995
3087 1990
3078 1982
3078 1978
3078 1969
3078 1961
3078 1957
3087 1957
3095 1948
3099 1948
3108 1948
3112 1948
3120 1957
3124 1957
3133 1957
3141 1961
3145 1969
3154 1978
3158 1982
3158 1990
3166 1990
3166 1995
3166 2003
3171 2003
3171 2007
.PEN_UP
.PEN_DOWN
3213 2007
3246 2007
3250 2016
3259 2024
3263 2028
3263 2037
3271 2041
3271 2049
3271 2053
3263 2062
3259 2062
3250 2062
3246 2062
3238 2062
3229 2062
3225 2062
3217 2062
3213 2053
3204 2049
3200 2049
3192 2041
3183 2037
3179 2037
3179 2028
3171 2024
3166 2016
3166 2007
3158 2003
3158 1995
3158 1990
3166 1990
3171 1995
3179 1995
3183 2003
3192 2003
3200 2007
3213 2007
3217 2016
3225 2016
3229 2024
3238 2024
3246 2028
3250 2028
3259 2037
3263 2037
3271 2037
3271 2028
3271 2024
3263 2016
3263 2007
3259 2003
3259 1995
3250 1982
3246 1969
3246 1957
3238 1948
3229 1936
3225 1923
3217 1911
3213 1898
3204 1885
3200 1873
3192 1856
3183 1852
3179 1839
3171 1831
3166 1818
3158 1810
3158 1806
3154 1797
3145 1797
3141 1793
3133 1793
3133 1797
3124 1806
3124 1810
3124 1818
3133 1827
3133 1831
3141 1843
3145 1852
3154 1864
3158 1877
3171 1890
3179 1902
3192 1915
3200 1923
3213 1936
3225 1948
3238 1957
3250 1961
3259 1969
3271 1978
3284 1982
3292 1990
3297 1990
3305 1995
3309 1995
3318 1995
3322 1995
3322 1990
3318 1990
3309 1990
3305 1990
3297 1990
.PEN_UP
.PEN_DOWN
2944 2083
2948 2083
2956 2083
2956 2074
2961 2074
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
319 1260
327 1285
319 1285
315 1285
306 1285
298 1281
294 1272
285 1268
281 1268
281 1260
273 1260
273 1251
268 1247
260 1239
260 1234
256 1226
256 1222
256 1213
260 1205
268 1205
273 1205
281 1205
285 1205
294 1213
298 1222
315 1226
319 1226
319 1234
327 1239
331 1247
340 1251
344 1260
344 1268
352 1272
352 1281
352 1285
352 1293
352 1297
352 1306
344 1306
340 1306
331 1306
327 1306
319 1306
315 1297
306 1293
298 1285
298 1281
294 1272
294 1268
294 1260
294 1251
294 1247
294 1239
298 1234
306 1234
315 1226
319 1226
331 1226
340 1226
344 1234
361 1234
365 1239
378 1247
386 1247
399 1251
407 1260
420 1268
424 1272
436 1281
445 1285
449 1293
457 1297
466 1306
470 1306
478 1310
483 1318
483 1327
491 1327
491 1331
483 1327
483 1318
478 1318
478 1310
470 1306
470 1297
466 1293
457 1281
449 1272
445 1260
436 1247
432 1239
424 1226
420 1213
411 1201
407 1188
399 1176
390 1159
386 1146
378 1134
378 1121
373 1108
373 1100
365 1096
365 1087
365 1083
373 1075
378 1071
386 1071
390 1075
399 1083
407 1087
420 1096
424 1100
432 1117
432 1121
436 1134
445 1142
445 1155
445 1159
445 1176
445 1180
445 1192
445 1201
445 1205
436 1213
432 1222
432 1226
424 1234
420 1234
420 1239
411 1247
407 1247
407 1251
411 1251
411 1247
.PEN_UP

.PEN_DOWN
2566 1268
2574 1297
2566 1297
2562 1297
2553 1297
2549 1297
2541 1293
2536 1285
2528 1285
2520 1281
2515 1272
2507 1268
2503 1260
2494 1251
2494 1247
2490 1247
2490 1239
2490 1234
2490 1226
2490 1222
2494 1222
2503 1222
2507 1213
2515 1222
2520 1222
2528 1222
2536 1222
2541 1226
2553 1226
2562 1234
2566 1239
2574 1247
2583 1251
2587 1260
2595 1268
2599 1272
2599 1281
2608 1285
2608 1293
2608 1297
2608 1306
2599 1306
2599 1310
2595 1310
2587 1318
2583 1318
2574 1318
2566 1310
2562 1310
2553 1310
2549 1306
2541 1306
2536 1297
2528 1293
2528 1285
2528 1281
2528 1272
2536 1268
2541 1260
2549 1260
2553 1251
2562 1251
2574 1251
2583 1251
2595 1251
2608 1251
2620 1251
2633 1260
2646 1268
2658 1268
2671 1272
2688 1281
2692 1285
2704 1293
2713 1297
2717 1306
2725 1306
2734 1310
2738 1318
2746 1318
2746 1327
2738 1327
2734 1327
2734 1318
2725 1318
2717 1310
2713 1306
2704 1297
2700 1293
2692 1281
2688 1272
2671 1260
2667 1247
2654 1234
2646 1222
2641 1205
2625 1192
2620 1180
2612 1159
2608 1146
2599 1142
2595 1129
2587 1121
2587 1108
2583 1100
2583 1087
2587 1083
2595 1083
2599 1083
2608 1083
2612 1083
2620 1087
2633 1096
2641 1100
2646 1108
2654 1121
2658 1129
2667 1142
2671 1155
2679 1159
2688 1176
2688 1188
2688 1192
2688 1201
2688 1213
2679 1222
2671 1226
2671 1239
2667 1247
2658 1247
2654 1251
2646 1251
2646 1260
2641 1260
2633 1260
2625 1260
2620 1260
2620 1251
2625 1251
2633 1247
2641 1247
2646 1247
2654 1247
2658 1247
2671 1247
2679 1239
2692 1247
2704 1247
2717 1247
2734 1251
2746 1251
2759 1260
2772 1260
2784 1268
2797 1272
2809 1281
2818 1285
2830 1293
2843 1297
2851 1297
2856 1306
2864 1306
2868 1310
2868 1318
2877 1318
2877 1327
2868 1327
2868 1318
2864 1318
2856 1310
2851 1306
2851 1297
2843 1293
2839 1281
2822 1268
2818 1251
2809 1247
2805 1234
2793 1222
2784 1201
2776 1188
2772 1176
2759 1159
2751 1146
2746 1134
2738 1121
2734 1108
2734 1096
2725 1087
2725 1083
2717 1075
2717 1071
2725 1062
2734 1062
2738 1062
2746 1071
2751 1075
2759 1083
2763 1087
2772 1100
2776 1108
2784 1121
2793 1134
2793 1142
2797 1155
2797 1159
2797 1176
2797 1188
2797 1192
2793 1201
2784 1205
2776 1222
2772 1226
2763 1234
2759 1234
2751 1234
2746 1234
2738 1234
2738 1239
2734 1239
2725 1239
2725 1234
2734 1234
2738 1234
2746 1234
2751 1234
2759 1234
2763 1234
2776 1234
2784 1234
2793 1234
2797 1234
2805 1234
2809 1234
2818 1234
2822 1234
2830 1234
2839 1234
2843 1234
.PEN_UP

.PEN_DOWN
260 865
268 886
268 890
260 890
256 886
247 886
247 877
239 877
239 873
235 873
226 865
222 861
222 852
214 844
210 844
210 840
201 831
201 827
201 819
201 814
201 806
210 806
214 806
222 806
226 806
235 814
239 814
247 819
256 827
260 831
268 840
273 844
281 852
285 861
285 873
294 877
294 886
294 890
285 898
281 903
273 903
268 903
260 903
256 898
247 898
239 898
239 890
235 890
226 886
226 877
222 873
222 865
226 861
235 852
239 852
247 852
256 852
260 852
268 852
281 852
285 852
298 861
306 861
319 865
327 873
340 873
344 877
352 886
361 890
365 898
373 903
378 911
386 911
386 919
386 924
390 924
390 932
390 936
390 945
386 945
386 936
378 932
378 924
373 919
365 903
365 898
361 890
352 877
344 873
340 861
340 844
331 831
327 819
319 806
315 793
306 781
298 768
294 751
285 739
281 726
273 714
273 709
268 701
268 688
268 680
268 676
273 676
281 680
285 680
294 688
298 701
306 709
306 714
315 726
319 739
327 747
327 760
331 772
331 781
331 793
331 806
331 814
327 827
327 831
327 840
319 844
315 852
306 861
298 861
298 865
294 865
285 865
281 865
285 861
294 852
298 852
306 844
315 844
319 844
331 844
340 852
352 852
361 852
373 861
378 861
386 865
399 873
407 873
420 877
424 886
436 890
445 898
445 903
449 911
457 911
457 919
466 924
470 932
470 936
466 932
457 924
449 919
449 911
445 898
445 886
436 877
432 865
424 852
420 840
411 827
407 814
399 793
386 781
386 760
378 747
373 735
365 714
361 709
361 693
352 680
352 676
352 663
352 655
352 646
361 646
365 646
373 655
386 655
386 663
399 676
407 680
411 693
420 701
424 714
432 726
432 735
436 751
436 760
436 772
436 785
436 793
432 806
424 814
420 819
420 827
411 827
407 831
399 840
390 840
386 844
378 852
386 852
390 852
399 852
407 852
411 852
424 852
432 852
445 852
449 852
466 852
470 852
483 861
495 861
504 861
512 861
525 865
529 865
537 865
541 865
550 873
558 873
562 873
571 873
562 873
558 873
550 865
541 861
537 852
529 844
529 840
525 840
525 831
525 827
516 827
516 819
516 814
512 814
512 806
512 798
512 793
516 793
525 793
525 798
529 798
537 806
541 806
550 814
558 814
571 819
575 827
583 831
596 844
600 852
617 861
621 865
634 873
642 877
646 886
655 890
663 898
667 898
676 903
676 911
680 911
688 911
688 919
688 911
688 919
688 911
680 903
680 898
680 890
676 890
676 886
676 877
667 877
667 873
667 865
676 865
676 873
680 873
688 877
688 886
688 890
688 898
680 898
676 903
667 898
663 903
663 898
655 898
646 898
642 890
634 886
630 886
621 877
617 873
609 865
600 861
600 852
600 844
596 840
596 831
596 827
596 819
596 814
600 814
609 806
617 806
621 806
630 806
642 806
646 806
655 806
667 814
676 814
688 819
701 819
714 827
722 831
735 840
747 844
751 852
768 861
772 865
781 873
785 873
793 877
793 886
798 886
798 890
798 898
793 898
793 903
793 898
785 898
781 898
772 898
772 890
768 890
768 886
760 886
760 877
751 877
747 873
739 873
739 865
735 865
726 861
726 852
726 844
722 840
722 831
726 827
726 819
735 819
739 814
747 814
751 814
760 814
768 814
772 814
781 819
785 819
793 819
798 827
806 827
806 831
814 831
819 840
827 844
827 852
827 861
827 865
819 865
.PEN_UP
.PEN_DOWN
562 945
571 966
575 966
575 970
583 970
.PEN_UP

.PEN_DOWN
2528 890
2528 911
2528 903
2528 911
2528 903
2520 903
2515 903
2515 898
2507 898
2503 890
2494 886
2490 886
2482 877
2473 873
2469 865
2461 861
2461 852
2457 852
2457 844
2457 840
2448 831
2448 827
2448 819
2457 814
2461 814
2469 814
2473 814
2482 814
2490 819
2494 827
2503 827
2515 831
2520 840
2528 844
2536 852
2541 865
2553 873
2553 877
2562 886
2566 890
2566 898
2574 903
2574 911
2574 919
2574 924
2566 924
2562 924
2553 924
2549 924
2541 919
2536 919
2528 919
2520 911
2520 903
2515 898
2507 898
2503 890
2494 886
2494 877
2490 873
2490 865
2490 861
2490 852
2490 844
2490 840
2494 840
2503 840
2507 840
2515 840
2520 840
2528 840
2541 844
2549 844
2562 852
2566 852
2583 861
2587 865
2599 865
2608 873
2620 873
2625 873
2633 877
2641 877
2646 877
2654 877
2654 886
2658 886
2667 877
2658 873
2658 865
2654 865
2654 861
2646 861
2646 852
2641 844
2633 840
2633 831
2625 831
2625 827
2620 827
2612 827
2612 819
2608 819
2612 819
2612 827
2620 827
2625 831
2633 840
2641 840
2646 844
2654 852
2658 852
2671 861
2679 861
2688 865
2692 865
2700 873
2704 873
2713 873
2717 873
2725 873
2734 873
2738 873
2738 865
2738 861
2746 861
2746 852
2746 844
2738 844
2738 840
2738 831
2746 827
2746 819
2746 814
2751 814
2759 814
2763 814
2772 814
2776 814
2784 819
2797 819
2805 827
2809 831
2818 840
2830 840
2839 844
2843 852
2851 861
2856 865
2864 873
2868 873
2868 877
2877 877
2885 886
.PEN_UP

.PEN_DOWN
298 2843
298 2877
294 2877
294 2885
294 2877
281 2864
273 2856
273 2851
268 2843
260 2830
239 2805
239 2797
235 2797
235 2793
235 2784
226 2776
226 2772
235 2751
239 2751
247 2751
273 2772
281 2772
285 2776
294 2784
298 2793
306 2797
306 2809
315 2818
319 2822
327 2830
327 2839
331 2843
331 2851
331 2856
340 2864
340 2868
331 2868
331 2877
327 2885
319 2885
315 2877
306 2877
298 2877
298 2868
294 2868
294 2864
285 2856
285 2851
281 2851
281 2843
281 2839
273 2830
273 2822
273 2818
273 2809
273 2805
273 2797
273 2793
273 2784
281 2784
285 2776
294 2784
298 2784
306 2793
315 2793
319 2797
327 2797
331 2805
340 2809
344 2809
352 2818
361 2822
373 2822
378 2830
386 2839
390 2839
399 2839
407 2843
411 2843
411 2839
411 2830
411 2822
407 2822
407 2818
407 2809
399 2805
399 2797
390 2793
386 2784
386 2776
378 2776
378 2772
373 2772
378 2772
386 2776
390 2784
399 2784
399 2793
407 2797
411 2797
420 2805
424 2809
432 2809
436 2818
445 2822
449 2822
457 2830
466 2830
470 2839
478 2839
478 2830
478 2822
478 2818
478 2809
478 2805
478 2797
478 2793
478 2784
483 2784
483 2776
491 2776
495 2776
504 2776
512 2776
516 2776
525 2784
529 2784
537 2793
541 2797
550 2805
558 2809
562 2818
571 2822
571 2830
575 2839
583 2843
583 2851
583 2856
583 2864
588 2868
583 2868
575 2868
575 2864
571 2864
562 2856
562 2851
558 2851
558 2843
550 2839
550 2830
541 2822
541 2818
541 2809
537 2805
537 2797
541 2793
541 2784
541 2776
550 2776
550 2772
558 2772
562 2763
571 2763
575 2763
583 2763
588 2763
596 2759
600 2763
617 2763
621 2763
630 2763
630 2772
634 2772
642 2772
642 2776
646 2776
655 2776
655 2784
663 2784
663 2793
655 2793
.PEN_UP

.PEN_DOWN
2251 2818
2247 2830
2238 2830
2234 2830
2226 2830
2226 2822
2217 2822
2213 2822
2213 2818
2205 2818
2205 2809
2200 2809
2200 2805
2200 2797
2192 2797
2192 2793
2192 2784
2192 2776
2192 2772
2200 2772
2205 2772
2213 2772
2217 2772
2226 2772
2234 2772
2238 2776
2247 2776
2251 2784
2259 2793
2263 2797
2272 2805
2280 2809
2284 2818
2293 2818
2293 2822
2297 2830
2297 2839
2305 2839
2305 2843
2297 2851
2297 2856
2293 2856
2284 2856
2280 2856
2272 2856
2263 2856
2259 2856
2251 2851
2247 2851
2238 2843
2234 2839
2226 2839
2226 2830
2226 2822
2226 2818
2226 2809
2234 2805
2238 2797
2247 2797
2251 2797
2259 2797
2263 2797
2280 2797
2284 2805
2297 2805
2305 2805
2318 2809
2322 2818
2331 2818
2343 2822
2352 2830
2356 2830
2364 2839
2368 2843
2377 2851
2385 2856
2389 2864
2389 2868
2398 2868
2398 2877
2389 2877
2389 2868
2389 2864
2385 2864
2385 2856
2377 2843
2368 2839
2364 2822
2364 2818
2356 2805
2352 2793
2339 2772
2331 2759
2322 2746
2318 2734
2310 2717
2305 2704
2297 2692
2293 2679
2284 2667
2284 2658
2280 2646
2280 2641
2272 2633
2272 2625
2272 2620
2280 2620
2280 2625
2280 2633
2284 2641
2293 2646
2293 2654
2297 2658
2297 2667
2305 2671
2305 2679
2310 2688
.PEN_UP
.PEN_DOWN
2331 2776
2352 2809
2356 2818
2364 2818
2368 2822
2377 2822
2385 2822
2389 2818
2389 2809
2389 2805
2389 2797
2385 2797
2385 2793
2377 2784
2368 2776
2364 2772
2356 2772
2352 2763
2343 2763
2339 2759
2331 2759
2322 2759
2318 2759
2310 2751
2305 2751
2305 2759
2310 2759
2318 2759
2318 2751
2318 2759
2322 2751
2331 2759
2339 2751
2343 2751
2352 2751
2356 2759
2364 2759
2377 2759
2385 2759
2389 2763
2402 2763
2415 2772
2431 2776
2444 2776
2457 2784
2461 2793
2473 2797
2490 2809
2494 2818
2507 2822
2515 2822
2520 2830
2528 2839
2528 2843
2536 2851
2541 2856
2541 2864
2549 2864
2549 2868
2549 2877
2549 2868
2541 2868
2541 2864
2536 2856
2536 2851
2528 2843
2528 2839
2520 2830
2515 2818
2515 2809
2507 2797
2503 2793
2494 2776
2490 2763
2482 2751
2473 2738
2469 2725
2461 2713
2457 2704
2448 2692
2448 2688
2444 2671
2436 2667
2436 2658
2431 2654
2423 2646
2423 2641
2415 2633
2415 2625
2415 2633
2415 2641
2415 2646
2415 2654
2415 2658
2423 2667
2423 2671
2431 2688
2431 2700
2436 2713
2444 2717
2457 2734
2457 2746
2469 2751
2473 2763
2482 2772
2494 2784
2503 2793
2507 2797
2520 2809
2528 2818
2536 2818
2541 2822
2549 2822
2553 2822
2562 2822
2566 2818
2566 2809
2566 2805
2562 2805
2562 2797
2562 2793
2553 2784
2549 2776
2541 2772
2536 2772
2528 2763
2528 2759
2520 2759
2515 2759
2507 2759
2503 2751
2494 2759
2490 2759
2482 2759
2482 2763
2490 2763
2494 2763
2503 2759
2507 2763
2515 2759
2520 2759
2528 2759
2541 2759
2549 2763
2553 2763
2566 2763
2574 2763
2587 2772
2595 2772
2608 2772
2620 2776
2625 2776
2641 2784
2646 2793
2654 2793
2658 2797
2667 2805
2671 2805
2679 2809
2688 2809
2688 2818
2692 2818
2692 2822
2688 2822
2679 2822
2679 2818
2671 2818
2667 2809
2658 2805
2654 2797
2646 2797
2646 2793
2641 2793
2641 2784
2633 2776
2625 2776
2625 2772
2620 2772
2620 2763
2612 2759
2612 2751
2612 2746
2620 2738
2625 2738
2633 2738
2641 2738
2646 2746
2654 2751
2658 2759
2667 2759
2667 2763
2671 2772
2671 2776
2671 2784
2671 2793
2671 2797
2667 2797
2667 2805
2658 2805
2654 2809
2646 2809
2641 2809
2641 2805
2633 2805
2633 2797
2633 2793
2641 2793
2641 2784
2646 2784
2654 2784
2658 2784
2667 2784
2671 2784
2679 2784
2692 2784
2700 2784
2704 2784
2713 2793
2725 2793
2734 2797
2738 2805
2751 2805
2759 2809
2763 2809
2772 2818
2776 2822
2784 2822
2793 2830
2797 2839
2805 2843
2805 2851
2797 2851
2793 2843
2784 2839
2776 2830
2776 2822
2776 2818
2776 2809
2776 2805
2776 2797
2776 2793
2776 2784
2776 2776
2776 2772
2776 2763
2776 2759
2776 2751
2776 2746
2772 2746
2772 2738
2772 2734
2776 2734
2776 2738
2784 2738
2793 2746
2797 2746
2805 2751
2809 2759
2818 2763
2830 2772
2839 2772
2843 2776
