.WRITER_ID	rkp
3250 2146
3250 2154
3259 2158
3263 2167
3263 2171
3263 2179
3263 2171
3259 2171
3250 2171
3250 2167
3250 2158
3250 2154
3246 2154
3246 2146
3246 2142
3246 2133
3246 2129
3246 2121
3250 2121
3259 2121
3263 2121
3271 2121
3276 2129
3276 2133
3284 2133
3292 2142
3297 2146
3305 2154
3309 2158
3309 2167
3318 2171
3322 2188
3330 2192
3334 2200
3343 2205
3351 2217
3355 2226
3355 2234
3364 2238
3364 2247
3368 2251
3368 2259
3376 2263
3376 2272
3376 2263
3368 2263
3368 2259
3364 2251
3364 2247
3364 2238
3355 2234
3351 2226
3351 2217
3343 2205
3343 2200
3334 2192
3334 2188
3334 2171
3330 2167
3330 2158
3330 2154
3330 2146
3330 2142
3330 2133
3330 2129
3330 2121
3334 2121
3343 2121
3351 2121
3355 2121
3355 2129
3364 2129
3364 2133
3368 2133
3376 2142
3381 2146
3389 2154
3397 2154
3397 2158
3402 2158
3402 2154
3397 2154
3397 2146
3397 2142
3397 2133
3389 2129
3397 2121
3397 2112
3402 2112
3410 2112
3410 2121
.PEN_UP
.PEN_DOWN
3423 2217
3427 2238
3435 2238
3435 2234
3435 2226
3444 2226
.PEN_UP
.PEN_DOWN
3481 2167
3456 2158
3456 2154
3448 2154
3448 2146
3444 2146
3444 2142
3435 2133
3435 2129
3427 2121
3427 2112
3427 2108
3435 2108
3444 2100
3448 2100
3456 2108
3460 2108
3460 2112
3469 2112
3473 2121
3481 2129
3481 2133
3486 2133
3486 2142
3486 2146
3481 2146
3481 2154
3473 2158
3481 2158
3486 2158
3494 2158
3502 2158
3507 2158
3515 2167
3519 2167
3528 2167
3532 2167
3540 2167
3549 2167
3553 2167
3553 2158
3561 2158
3561 2154
3553 2146
3553 2142
3553 2133
3561 2133
3565 2133
3565 2142
3574 2142
3574 2146
3578 2146
3586 2154
3595 2154
3595 2158
3599 2158
3607 2167
3612 2167
3620 2171
3624 2171
3633 2171
3637 2171
3637 2167
3637 2158
3637 2154
3633 2154
3633 2146
3633 2142
3624 2142
3624 2133
3624 2129
3620 2129
.PEN_UP
.PEN_DOWN
3263 2226
3305 2213
3309 2213
3318 2213
3330 2213
3334 2213
3343 2213
3355 2213
3364 2213
3376 2213
3381 2213
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2700 1134
2700 1142
2692 1142
2688 1142
2688 1134
2679 1134
2671 1129
2667 1121
2658 1117
2654 1108
2646 1100
2646 1096
2641 1087
2641 1083
2646 1083
2654 1083
2658 1083
2667 1083
2667 1087
2671 1087
2679 1087
2688 1096
2692 1096
2692 1100
2700 1100
2704 1100
2704 1108
2713 1117
2717 1121
2725 1129
2725 1134
2725 1142
2725 1146
2725 1142
2725 1146
2717 1146
2717 1142
2717 1134
2717 1129
2713 1121
2713 1117
2713 1108
2713 1100
2713 1096
2713 1087
2713 1083
2704 1075
2704 1071
2704 1062
2704 1054
2704 1050
2704 1041
2704 1029
2700 1024
2700 1016
2700 1012
2700 1003
2700 995
2700 991
2700 982
2700 978
2692 978
2692 970
2688 970
2679 970
2679 978
2671 978
2671 982
2667 991
2667 995
2667 1003
2658 1012
2658 1016
2667 1024
2667 1029
2667 1037
2671 1037
2671 1041
2679 1050
2688 1054
2692 1054
2692 1062
2700 1062
2704 1071
2713 1071
2713 1075
2717 1075
2725 1083
2734 1087
2738 1087
2746 1096
2751 1096
2759 1100
2763 1108
2772 1117
2776 1121
2776 1129
2784 1129
2784 1134
2776 1134
2776 1129
2772 1129
2772 1121
2763 1121
2763 1117
2759 1117
2759 1108
2759 1100
2751 1100
2751 1096
2751 1087
2759 1087
2759 1083
2763 1083
2772 1083
2776 1083
2784 1083
2793 1087
2797 1087
2805 1096
2809 1100
2809 1108
2809 1117
2805 1117
2805 1121
2797 1121
2797 1129
2793 1129
2793 1134
2784 1134
2784 1142
2793 1142
2797 1142
2805 1142
2809 1142
2818 1142
2822 1146
2830 1146
2839 1146
2843 1146
2843 1155
2851 1155
2856 1155
2864 1155
2868 1155
2877 1155
2877 1146
2877 1142
2868 1142
2868 1134
2868 1129
2868 1121
2868 1117
2868 1108
2877 1108
2877 1100
2877 1096
2877 1087
2885 1083
2889 1083
2898 1083
2898 1087
2902 1087
2910 1096
2910 1100
2914 1108
2914 1117
2923 1121
2923 1129
2927 1134
2927 1142
2935 1142
2935 1146
2935 1155
2935 1159
2944 1159
2935 1159
.PEN_UP
.PEN_DOWN
2910 1108
2923 1108
2927 1117
2935 1117
2944 1117
2948 1121
2956 1121
2956 1129
2961 1129
2969 1134
2973 1142
2982 1142
2982 1146
2990 1155
2990 1159
2990 1167
2990 1159
2982 1159
2973 1159
2973 1155
2969 1155
2969 1146
2961 1142
2961 1134
2956 1129
2956 1121
2956 1117
2956 1108
2956 1100
2961 1096
2969 1096
2973 1096
2973 1100
2982 1100
2990 1108
2994 1108
3003 1117
3003 1121
3007 1121
3015 1129
3019 1134
3028 1134
3028 1142
3036 1142
3036 1146
3036 1142
3036 1134
3036 1129
3036 1121
3036 1117
3028 1108
3028 1100
3028 1096
3036 1096
3036 1100
3040 1100
3040 1108
3049 1117
3049 1121
3053 1121
3053 1129
3053 1134
3053 1142
3061 1142
3061 1146
3061 1155
3066 1155
3066 1159
3074 1159
3074 1167
3078 1167
3087 1167
3095 1167
3095 1176
3099 1176
3108 1176
3112 1176
3112 1167
3112 1159
3112 1155
3108 1146
3108 1142
3099 1134
3099 1129
3099 1121
3099 1117
3099 1108
3099 1100
3108 1100
3108 1108
3112 1108
3112 1117
3120 1117
3124 1121
3133 1129
3141 1134
3145 1142
3154 1146
3158 1146
3158 1155
3166 1155
3166 1159
3171 1155
3171 1146
3171 1142
3171 1134
3171 1129
3171 1121
3171 1117
3171 1108
3171 1100
3179 1100
3179 1096
3183 1096
3192 1096
3200 1096
.PEN_UP
.PEN_DOWN
3238 1155
3229 1146
3229 1142
3229 1134
3229 1129
3225 1121
3225 1117
3225 1108
3229 1108
3229 1117
3238 1117
3238 1121
3246 1121
3246 1129
3250 1134
3259 1142
3263 1142
3263 1134
3259 1129
3259 1121
3259 1117
3263 1117
3271 1121
3276 1121
3276 1129
3284 1129
3284 1134
3292 1134
3297 1134
3297 1129
3297 1121
3297 1117
3297 1108
3297 1100
3297 1096
3305 1096
3309 1096
3318 1100
3322 1100
3330 1108
3334 1117
3343 1121
3351 1129
3351 1134
3355 1134
3355 1142
3364 1142
3364 1146
3364 1155
3368 1159
3368 1167
3368 1176
3364 1176
3355 1176
3355 1167
3351 1159
3343 1155
3343 1146
3334 1146
3334 1142
3330 1134
3322 1129
3322 1121
3322 1117
3318 1117
3318 1108
3318 1100
3318 1096
3318 1087
3322 1087
3330 1087
3334 1087
3343 1087
3343 1096
3351 1096
3355 1100
3364 1108
3368 1117
3376 1117
3381 1121
3389 1129
3397 1129
3397 1121
3397 1117
3397 1108
3389 1108
3389 1100
3397 1100
3402 1100
3402 1108
3410 1108
3410 1117
3414 1117
3423 1121
3427 1129
3435 1129
3435 1134
3444 1134
3444 1129
3444 1121
3444 1117
3444 1108
3435 1108
3435 1100
3435 1096
3444 1087
3448 1087
3456 1096
3460 1096
3469 1100
3473 1108
3481 1117
3486 1121
3486 1129
3494 1134
3502 1142
3507 1146
3515 1155
3519 1159
3519 1167
3528 1180
3532 1188
3532 1192
3540 1201
3549 1205
3549 1213
3553 1222
3553 1226
3553 1234
3553 1239
3553 1247
3553 1251
3553 1247
3549 1247
3549 1239
3540 1234
3540 1226
3532 1222
3532 1213
3528 1201
3528 1192
3528 1188
3519 1180
3519 1176
3515 1167
3515 1159
3515 1146
3515 1142
3507 1142
3507 1134
3507 1129
3507 1121
3507 1117
3507 1108
3515 1100
3515 1096
3519 1096
3528 1096
3532 1100
3540 1100
3540 1108
3549 1108
3549 1117
3553 1117
3553 1121
3561 1129
3565 1134
3574 1142
3578 1146
3586 1155
3586 1159
3595 1159
3595 1167
3599 1176
3599 1180
3595 1180
3595 1176
3586 1176
3578 1167
3578 1159
3574 1159
3574 1155
3574 1146
3574 1142
3578 1142
3586 1142
3595 1134
3599 1134
3607 1134
3612 1134
3612 1129
3620 1129
3624 1121
3633 1117
3624 1108
3624 1100
3620 1100
3620 1096
3612 1096
3607 1087
3599 1087
3595 1087
3586 1087
3578 1087
3574 1087
3565 1087
.PEN_UP
.PEN_DOWN
3460 1205
3469 1205
3473 1205
3481 1201
3486 1201
3494 1201
3502 1201
3515 1201
3519 1201
3528 1201
3532 1205
3549 1205
3553 1205
3561 1205
3565 1205
3574 1205
3578 1205
3595 1205
3599 1205
.PEN_UP

.PEN_DOWN
222 2688
226 2692
222 2692
214 2692
210 2692
201 2688
193 2688
189 2679
180 2679
176 2671
168 2667
163 2658
155 2658
155 2654
147 2654
147 2646
147 2641
142 2641
142 2633
142 2625
147 2620
155 2612
163 2612
168 2612
176 2620
180 2620
189 2620
193 2625
201 2625
210 2625
210 2633
214 2633
222 2641
226 2641
226 2646
235 2646
239 2654
239 2658
247 2658
247 2667
256 2667
256 2671
256 2679
256 2688
260 2688
260 2692
256 2692
256 2700
256 2692
256 2688
247 2679
247 2671
247 2667
247 2658
247 2654
239 2646
239 2641
239 2633
239 2625
239 2620
235 2612
235 2608
235 2595
235 2587
235 2583
235 2574
235 2566
226 2562
226 2553
226 2549
226 2541
226 2536
226 2528
226 2520
222 2515
222 2507
214 2507
214 2515
210 2520
210 2528
214 2536
214 2541
214 2549
222 2553
222 2562
226 2566
226 2574
235 2574
239 2583
239 2587
247 2595
256 2599
260 2608
268 2612
273 2620
281 2625
285 2633
294 2633
294 2641
298 2646
306 2646
306 2654
315 2654
319 2654
319 2658
319 2654
319 2646
319 2641
319 2633
319 2625
319 2620
319 2612
319 2608
319 2612
319 2620
327 2620
327 2625
327 2633
331 2633
331 2641
331 2646
340 2646
340 2654
340 2658
344 2658
344 2667
352 2667
352 2671
361 2671
365 2671
373 2679
378 2679
386 2679
386 2688
390 2688
399 2688
407 2688
407 2692
411 2692
420 2692
424 2692
424 2700
432 2700
436 2700
436 2692
432 2692
432 2688
424 2688
424 2679
420 2671
411 2671
411 2667
407 2667
407 2658
399 2654
399 2646
390 2646
390 2641
390 2633
386 2633
386 2625
386 2620
386 2612
390 2612
399 2612
407 2612
411 2612
411 2620
420 2620
420 2625
424 2625
424 2633
432 2633
432 2641
436 2646
436 2654
445 2654
445 2658
445 2667
445 2671
445 2667
436 2667
436 2658
436 2654
436 2646
432 2646
432 2641
432 2633
436 2633
436 2625
436 2620
445 2620
445 2612
449 2612
457 2612
466 2612
470 2620
478 2620
483 2620
491 2625
495 2625
495 2633
.PEN_UP
.PEN_DOWN
588 2679
575 2688
571 2679
562 2679
558 2671
550 2671
550 2667
541 2667
541 2658
537 2658
529 2654
525 2646
516 2641
516 2633
516 2625
512 2625
512 2620
512 2612
516 2612
525 2612
529 2612
537 2612
541 2620
550 2625
558 2625
558 2633
562 2641
571 2646
575 2654
575 2658
583 2667
588 2671
588 2688
596 2692
596 2700
600 2713
609 2717
609 2725
609 2734
617 2738
617 2746
617 2751
621 2751
621 2759
621 2763
621 2772
617 2772
617 2763
609 2763
609 2759
609 2751
600 2746
600 2738
596 2734
596 2725
596 2717
588 2713
588 2704
588 2700
583 2688
583 2679
583 2671
583 2667
583 2658
583 2654
575 2646
583 2641
583 2633
583 2625
588 2620
596 2620
600 2620
609 2620
609 2625
617 2625
621 2633
630 2633
630 2641
634 2641
634 2646
642 2646
642 2654
646 2658
655 2667
655 2658
646 2658
646 2654
646 2646
646 2641
646 2633
646 2625
646 2620
655 2620
663 2620
663 2625
667 2625
676 2633
680 2641
688 2641
688 2646
693 2654
693 2658
701 2658
701 2654
693 2654
693 2646
693 2641
693 2633
693 2625
693 2620
701 2620
709 2620
714 2620
722 2625
726 2625
735 2625
739 2625
747 2633
751 2641
760 2641
768 2641
772 2646
781 2654
785 2654
793 2658
798 2658
806 2658
814 2667
819 2671
827 2671
827 2679
827 2688
819 2679
814 2679
806 2671
798 2671
793 2671
793 2667
785 2667
785 2658
781 2658
772 2654
768 2646
760 2641
751 2633
751 2625
747 2620
747 2612
747 2608
751 2608
760 2599
768 2599
772 2599
772 2608
781 2608
785 2608
793 2608
798 2612
806 2620
814 2620
814 2625
819 2625
819 2633
827 2633
827 2641
831 2646
831 2654
831 2658
831 2667
827 2667
827 2658
819 2658
819 2654
814 2646
814 2641
814 2633
814 2625
814 2620
814 2612
819 2612
827 2612
831 2612
840 2612
840 2620
844 2620
844 2625
852 2625
861 2633
865 2641
865 2646
873 2646
877 2658
886 2658
886 2667
890 2679
898 2688
898 2692
903 2700
903 2713
911 2713
911 2725
919 2734
919 2738
919 2746
924 2751
924 2759
924 2763
924 2772
919 2772
919 2763
911 2763
911 2759
911 2751
903 2746
903 2734
898 2725
898 2717
898 2713
890 2704
890 2700
886 2692
886 2688
886 2679
886 2667
877 2658
877 2654
877 2646
877 2641
877 2633
877 2625
877 2620
886 2620
886 2612
890 2612
890 2608
898 2608
898 2612
903 2612
911 2620
919 2620
919 2625
924 2633
932 2641
932 2646
936 2654
945 2658
949 2667
957 2679
957 2688
966 2692
966 2700
966 2704
970 2713
970 2717
970 2725
978 2734
978 2738
978 2746
970 2738
970 2734
970 2725
966 2725
966 2717
966 2713
957 2704
957 2700
957 2692
949 2688
949 2679
949 2671
949 2667
945 2658
945 2654
945 2646
945 2641
945 2633
945 2625
945 2620
945 2612
945 2608
949 2608
957 2608
966 2608
970 2608
978 2612
982 2620
991 2625
995 2633
1003 2641
1003 2646
1012 2646
1012 2654
1012 2646
1003 2646
1003 2641
1003 2633
995 2633
995 2625
995 2620
995 2612
995 2608
1003 2608
1012 2608
1016 2608
1024 2608
1024 2612
1029 2612
1029 2620
1037 2620
1037 2625
1041 2625
1041 2633
1050 2633
1050 2641
1054 2641
1054 2646
1062 2646
1062 2654
1054 2654
1054 2646
1054 2641
1054 2633
1054 2625
1054 2620
1050 2620
1050 2612
1050 2608
1050 2599
1050 2595
1050 2587
1050 2583
1050 2574
1050 2566
1041 2566
1041 2562
1041 2553
1041 2549
1041 2541
1037 2536
1037 2528
1029 2520
1029 2515
1029 2507
1024 2507
1016 2507
1016 2503
1012 2503
1003 2503
995 2503
995 2507
991 2507
991 2515
982 2515
982 2520
982 2528
982 2536
982 2541
982 2549
991 2553
995 2562
1003 2566
1012 2574
1012 2583
1016 2587
1024 2587
1029 2595
1029 2599
1037 2608
.PEN_UP

.PEN_DOWN
1570 2688
.PEN_UP
.PEN_DOWN
1562 2700
1570 2700
1570 2704
1562 2704
1554 2704
1549 2700
1541 2700
1537 2700
1528 2692
1524 2692
1524 2688
1516 2688
1516 2679
1507 2679
1507 2671
1503 2671
1503 2667
1495 2658
1495 2654
1495 2646
1503 2646
1503 2641
1507 2641
1516 2641
1524 2646
1528 2646
1537 2654
1541 2654
1549 2658
1554 2658
1554 2667
1562 2667
1562 2671
1570 2671
1570 2679
1575 2688
1583 2692
1583 2700
1583 2704
1575 2704
1570 2704
1570 2700
1570 2692
1570 2688
1570 2679
1562 2671
1562 2667
1562 2658
1562 2654
1562 2646
1562 2641
1562 2633
1554 2625
1554 2620
1554 2612
1554 2608
1554 2599
1554 2595
1554 2587
1554 2583
1549 2574
1549 2566
1549 2562
1549 2553
1549 2549
1549 2541
1549 2536
1541 2528
1537 2528
1537 2536
1537 2541
1537 2549
1537 2553
1537 2562
1537 2566
1537 2574
1541 2574
1541 2583
1541 2587
1549 2595
1549 2599
1554 2608
1554 2612
1562 2620
1570 2620
1570 2625
1575 2633
1583 2641
1583 2646
1587 2654
1596 2658
1600 2658
1600 2667
1608 2667
1612 2671
1612 2679
1621 2679
1629 2688
1633 2688
1633 2692
1633 2688
1633 2679
1633 2671
1633 2667
1633 2658
1633 2654
1629 2646
1629 2641
1629 2633
1629 2641
1633 2646
1633 2654
1633 2658
1642 2658
1642 2667
1642 2671
1646 2671
1646 2679
1654 2679
1654 2688
1659 2688
1659 2692
1667 2692
1675 2692
1680 2692
1688 2692
1688 2700
1692 2700
1701 2700
1705 2700
1713 2700
1722 2700
1722 2704
1726 2704
1734 2704
1738 2704
1747 2704
1747 2713
1751 2713
1759 2713
1764 2713
1759 2713
1759 2704
1751 2704
1747 2704
1738 2700
1734 2692
1726 2688
1722 2688
1713 2679
1705 2671
1705 2667
1701 2667
1692 2658
1688 2654
1688 2646
1680 2646
1680 2641
1680 2633
1688 2633
1688 2625
1692 2625
1701 2633
1705 2633
1713 2633
1722 2633
1722 2641
1726 2641
1734 2646
1738 2646
1738 2654
1747 2658
1751 2667
1759 2671
1764 2679
1772 2688
1772 2692
1772 2700
1772 2692
1764 2692
1759 2688
1759 2679
1751 2671
1751 2667
1751 2658
1751 2654
1751 2646
1751 2641
1759 2641
1764 2641
1772 2641
1780 2646
1785 2646
1793 2654
1797 2658
1806 2658
1810 2667
1810 2671
1818 2671
1818 2679
1827 2679
1827 2688
1831 2688
1839 2688
1839 2679
1839 2671
1831 2671
1831 2667
1831 2658
1827 2658
1827 2654
1827 2646
1827 2641
1831 2641
1831 2646
1839 2646
1839 2654
1843 2654
1852 2658
1856 2658
1856 2667
1864 2667
1873 2667
1873 2671
1877 2671
1885 2679
1890 2679
1890 2688
1898 2688
1898 2679
1898 2671
1902 2671
1898 2671
1898 2667
1898 2658
1898 2654
1898 2646
1890 2646
1890 2641
1890 2633
1890 2625
1898 2625
1898 2620
1902 2620
1902 2625
1911 2625
1915 2625
1915 2633
1923 2633
1932 2641
1936 2641
1944 2646
1948 2654
1957 2654
1961 2658
1969 2658
1978 2667
1982 2667
1990 2671
1995 2671
2003 2679
2007 2679
2007 2688
2016 2688
2024 2688
2024 2692
2028 2692
2037 2700
2028 2704
2028 2700
2024 2700
2016 2700
2007 2700
2003 2692
1995 2692
1995 2688
1990 2688
1982 2688
1982 2679
1978 2679
1969 2671
1961 2667
1957 2667
1957 2658
1948 2658
1944 2654
1944 2646
1936 2646
1936 2641
1936 2633
1936 2625
1936 2620
1944 2620
1948 2620
1957 2620
1961 2625
1969 2625
1978 2633
1982 2633
1990 2641
1990 2646
1995 2646
2003 2654
2007 2658
2016 2667
2024 2679
2028 2688
2037 2700
2041 2704
2049 2713
2053 2725
2062 2734
2066 2746
2066 2751
2074 2759
2074 2772
2083 2776
2083 2784
2087 2793
2087 2797
2095 2805
2095 2809
2095 2818
2095 2822
2087 2822
2083 2822
2083 2818
2074 2809
2074 2805
2066 2797
2066 2793
2062 2784
2053 2776
2053 2772
2049 2763
2041 2751
2041 2746
2037 2734
2037 2725
2028 2717
2028 2704
2028 2700
2024 2692
2024 2688
2024 2671
2016 2667
2016 2658
2016 2654
2024 2654
2024 2646
2024 2641
2024 2633
2028 2633
2037 2625
2041 2625
2049 2625
2049 2633
2053 2633
2062 2633
2066 2633
2066 2641
2074 2641
2083 2646
2087 2654
2095 2658
2100 2658
2108 2667
2112 2671
2112 2679
2121 2688
2129 2700
2133 2704
2133 2713
2142 2717
2146 2725
2146 2734
2154 2738
2158 2751
2158 2759
2167 2763
2167 2772
2171 2776
2171 2784
2171 2793
2171 2797
2179 2805
2179 2809
2179 2818
2179 2822
2171 2822
2167 2822
2167 2818
2158 2818
2158 2809
2158 2805
2154 2797
2154 2793
2146 2784
2146 2776
2142 2772
2142 2763
2133 2759
2133 2746
2133 2738
2129 2725
2129 2717
2129 2704
2129 2700
2121 2688
2121 2671
2121 2667
2112 2654
2112 2646
2112 2633
2112 2620
2112 2612
2108 2608
2108 2599
2108 2587
2108 2583
2100 2574
2100 2566
2100 2562
2100 2553
2100 2549
2095 2541
2095 2536
2087 2528
2087 2520
2083 2520
2074 2520
2074 2528
2074 2536
2074 2541
2074 2549
2074 2553
2066 2553
2066 2562
2074 2566
2074 2574
2074 2583
2074 2587
2074 2595
2083 2599
2083 2608
2083 2612
2087 2620
2095 2625
2100 2633
2108 2633
2112 2641
2121 2641
2129 2641
2129 2646
2133 2646
2142 2646
2142 2654
2146 2654
2154 2654
2154 2658
2158 2658
2167 2658
2171 2658
2171 2667
2179 2667
2188 2667
2188 2671
2192 2671
2200 2679
2205 2688
2200 2688
2200 2679
2192 2679
2192 2671
2188 2671
2188 2667
2179 2667
2179 2658
2171 2658
2171 2654
2167 2654
2167 2646
2167 2641
2167 2633
2167 2625
2171 2625
2179 2625
2188 2625
2192 2625
2192 2633
2200 2633
2200 2641
2205 2641
2205 2646
2213 2654
2213 2658
2217 2667
2217 2671
2217 2679
2213 2679
2213 2671
2205 2671
2205 2667
2205 2658
2205 2654
2200 2646
2200 2641
2205 2641
2205 2633
2205 2625
2213 2625
2213 2620
2217 2620
2226 2620
2234 2620
2238 2625
2247 2633
2251 2633
2259 2641
2263 2646
2272 2654
2272 2658
2280 2671
2284 2679
2293 2688
2297 2700
2305 2704
2310 2713
2318 2717
2322 2734
2322 2738
2331 2746
2339 2759
2339 2763
2343 2772
2343 2776
2352 2784
2352 2793
2352 2797
2343 2797
2343 2793
2339 2793
2339 2784
2331 2776
2331 2772
2322 2772
2322 2763
2318 2751
2318 2746
2310 2738
2305 2734
2305 2725
2297 2713
2297 2704
2297 2700
2293 2688
2293 2679
2293 2671
2293 2667
2293 2658
2293 2654
2293 2646
2293 2641
2297 2633
2297 2625
2305 2625
2305 2620
2310 2620
2318 2620
2322 2620
2331 2620
2339 2625
2343 2633
2352 2633
2356 2641
2356 2646
2364 2654
2368 2658
2377 2671
2385 2679
2385 2688
2389 2700
2389 2704
2398 2713
2398 2717
2402 2725
2402 2734
2410 2746
2410 2751
2410 2759
2415 2763
2415 2772
2415 2776
2410 2776
2410 2772
2402 2763
2402 2759
2398 2751
2398 2746
2389 2738
2389 2734
2385 2725
2385 2717
2377 2713
2377 2700
2368 2692
2368 2688
2368 2679
2364 2667
2364 2658
2356 2654
2356 2646
2356 2641
2356 2633
2356 2625
2364 2625
2364 2633
2368 2633
2377 2641
2385 2646
2385 2654
2389 2654
2389 2658
2398 2667
2402 2671
2402 2679
2410 2679
2410 2688
2415 2688
2423 2692
2423 2688
2423 2679
2423 2671
2415 2667
2415 2658
2415 2654
2415 2646
2415 2641
2415 2633
2415 2625
2415 2620
2415 2612
2415 2608
2423 2608
2431 2608
2436 2608
2444 2608
2448 2608
2457 2608
2461 2608
2461 2612
2469 2612
2473 2620
2482 2625
2490 2633
2494 2633
2494 2641
2503 2646
2503 2654
2507 2654
2507 2658
2515 2658
2515 2667
2515 2671
2515 2679
2515 2688
2507 2688
2503 2688
2494 2688
2494 2679
2490 2671
2482 2667
2482 2658
2473 2658
2473 2654
2469 2646
2469 2641
2469 2633
2469 2625
2469 2620
2473 2620
2473 2612
2482 2612
2482 2608
2490 2608
2494 2608
2503 2608
2507 2608
2515 2612
2520 2612
2528 2612
2528 2620
2536 2620
2541 2625
2549 2625
2553 2633
2553 2641
2562 2641
2566 2646
2574 2654
2583 2658
2587 2658
2587 2667
2595 2667
2595 2658
2587 2654
2587 2646
2587 2641
2587 2633
2583 2633
2583 2625
2583 2620
2583 2612
2583 2608
2583 2612
2587 2612
2587 2620
2587 2625
2595 2625
2595 2633
2595 2641
2599 2641
2599 2646
2608 2654
2608 2658
2612 2667
2612 2671
2620 2679
2625 2688
2633 2692
2633 2700
2641 2700
2646 2704
2646 2713
2654 2713
2658 2713
.PEN_UP
.PEN_DOWN
2259 2738
2280 2734
2284 2734
2293 2734
2297 2734
2305 2734
2318 2734
2322 2734
2331 2734
2339 2734
2343 2734
2352 2734
2364 2734
2368 2734
2377 2734
2385 2734
.PEN_UP

.PEN_DOWN
3095 2700
3087 2700
3078 2700
3074 2700
3074 2692
3066 2692
3061 2688
3053 2688
3053 2679
3049 2679
3049 2671
3040 2671
3040 2667
3036 2667
3036 2658
3028 2658
3028 2654
3019 2654
3019 2646
3019 2641
3028 2641
3036 2641
3040 2641
3049 2641
3049 2646
3053 2646
3061 2646
3061 2654
3066 2654
3074 2654
3074 2658
3078 2658
3087 2667
3095 2667
3095 2671
3099 2671
3099 2679
3108 2688
3108 2692
3112 2692
3112 2700
3108 2700
3099 2700
3099 2692
3099 2688
3095 2688
3095 2679
3087 2671
3087 2667
3087 2658
3078 2658
3078 2654
3078 2646
3078 2641
3074 2633
3074 2625
3074 2620
3074 2612
3066 2608
3066 2599
3066 2595
3066 2587
3061 2583
3061 2574
3061 2566
3061 2562
3053 2562
3053 2553
3053 2549
3049 2549
3053 2549
3049 2553
3053 2562
3053 2566
3053 2574
3053 2583
3061 2583
3061 2587
3061 2595
3066 2599
3074 2608
3074 2612
3078 2620
3087 2625
3087 2633
3095 2641
3099 2646
3108 2654
3108 2658
3112 2658
3120 2667
3124 2671
3133 2671
3133 2679
3141 2679
3141 2671
3141 2667
3141 2658
3141 2654
3133 2654
3133 2646
3133 2641
3133 2633
3133 2641
3141 2646
3141 2654
3145 2658
3145 2667
3154 2667
3154 2671
3158 2671
3158 2679
3166 2688
3171 2688
3179 2688
3183 2688
3192 2688
